x	y	total	home	work
4511935.0	5347670.0	1075	705	370
4491178.5	5342258.5	704	464	240
4504581.0	5341783.5	111	50	61
4496678.5	5369763.0	553	350	203
4503278.5	5350340.5	444	294	150
4484340.5	5357249.0	21909	14594	7315
4481427.0	5362646.0	2007	1312	695
4498550.0	5353614.5	816	544	272
4485942.0	5337060.0	1043	678	365
4493682.5	5351729.0	6631	4406	2225
4499590.5	5359250.5	781	491	290
4488325.5	5355454.0	2154	1434	720
4467859.0	5331594.0	27095	18055	9040
4509783.0	5356190.0	243	96	147
4511233.5	5348363.0	218	124	94
4489838.5	5339512.0	2596	1706	890
4505875.0	5356669.0	37	15	22
4499477.0	5362687.5	1015	636	379
4497776.0	5346844.0	744	494	250
4510174.0	5342884.0	112	47	65
4475709.0	5343146.5	1776	1181	595
4497936.0	5365234.5	494	309	185
4503791.5	5346582.5	372	252	120
4495707.0	5344803.5	1234	809	425
4485864.0	5343176.0	929	614	315
4493354.0	5352510.5	3753	2488	1265
4487083.0	5345227.5	651	430	221
4488588.0	5348786.0	1210	800	410
